,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,photos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,_links.self.href,_links.type.href,_links.organization.href
30,36202820,TX202,https://www.petfinder.com/dog/lori-lei-36202820/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Small,Short,[],Lori lei,"Young dog estimated at 8-9 months of age and in very good health. Very playful,happy,and intelligent. Her Name says it...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36202820/1/?bust=1473635997&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36202820/1/?bust=1473635997&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36202820/1/?bust=1473635997&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36202820/1/?bust=1473635997'}]",adopted,2016-09-25T01:09:06+0000,2016-09-11T23:19:57+0000,47.3244,Chihuahua,Terrier,True,False,Black,Brown / Chocolate,,False,False,,False,True,,,,Lindapaawagsnwhiskers@gmail.com,(361) 343-2613,,,Beeville,TX,78102,US,/v2/animals/36202820,/v2/types/dog,/v2/organizations/tx202
31,36092353,TX1995,https://www.petfinder.com/dog/pistol-36092353/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Medium,Short,[],Pistol,Pistol is a friendly dog and is ready for a forever home.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/1/?bust=1472532581&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/1/?bust=1472532581&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/1/?bust=1472532581&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/1/?bust=1472532581'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/2/?bust=1472532583&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/2/?bust=1472532583&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/2/?bust=1472532583&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092353/2/?bust=1472532583'}]",adopted,2018-07-06T03:44:47+0000,2016-08-30T04:49:41+0000,90.2547,Labrador Retriever,,True,False,Black,,,False,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/36092353,/v2/types/dog,/v2/organizations/tx1995
32,36092349,TX1995,https://www.petfinder.com/dog/dot-36092349/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Medium,Short,[],Dot,"Dot is very friendly with people, other dogs, and children. She has a hearty appetite and is very active.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092349/1/?bust=1472532397&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092349/1/?bust=1472532397&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092349/1/?bust=1472532397&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092349/1/?bust=1472532397'}]",adopted,2017-04-12T22:51:32+0000,2016-08-30T04:46:37+0000,90.2547,Collie,,True,False,White / Cream,Black,,False,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/36092349,/v2/types/dog,/v2/organizations/tx1995
33,36092198,TX1995,https://www.petfinder.com/dog/sneaker-36092198/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Medium,Short,[],Sneaker,Sneaker is a very energetic girl.  She loves to run! She would do best in a single pet home.  She...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/2/?bust=1475197509&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/2/?bust=1475197509&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/2/?bust=1475197509&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/2/?bust=1475197509'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/1/?bust=1472530580&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/1/?bust=1472530580&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/1/?bust=1472530580&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36092198/1/?bust=1472530580'}]",adopted,2018-07-06T03:44:48+0000,2016-08-30T04:16:20+0000,90.2547,Retriever,Labrador Retriever,True,False,Black,White / Cream,,True,False,,False,True,False,False,False,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/36092198,/v2/types/dog,/v2/organizations/tx1995
34,36068735,TX2094,https://www.petfinder.com/dog/delilah-36068735/tx/corpus-christi/mission-pawsible-animal-assistance-tx2094/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Large,Short,[],Delilah,"Hey there Delilah!
Delilah is a very sweet, loving girl that is ready to find her forever family! She is...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/1/?bust=1474489815&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/1/?bust=1474489815&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/1/?bust=1474489815&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/1/?bust=1474489815'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/2/?bust=1474489816&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/2/?bust=1474489816&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/2/?bust=1474489816&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/2/?bust=1474489816'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/3/?bust=1474489816&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/3/?bust=1474489816&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/3/?bust=1474489816&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/3/?bust=1474489816'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/4/?bust=1497491824&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/4/?bust=1497491824&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/4/?bust=1497491824&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068735/4/?bust=1497491824'}]",adopted,2017-09-29T02:24:13+0000,2016-08-27T05:45:46+0000,4.353,Labrador Retriever,,True,False,Brown / Chocolate,,,True,True,,False,True,True,True,,info@missionpawsiblecc.org,361-277-1731,,,Corpus Christi,TX,78415,US,/v2/animals/36068735,/v2/types/dog,/v2/organizations/tx2094
35,36068724,TX2094,https://www.petfinder.com/dog/lucky-36068724/tx/corpus-christi/mission-pawsible-animal-assistance-tx2094/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Small,Short,[],Lucky,Lucky is this sweet boy&#039;s name... but he hasn&#039;t had much luck getting attention from potential adopters and we don&#039;t...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/6/?bust=1518148768&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/6/?bust=1518148768&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/6/?bust=1518148768&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/6/?bust=1518148768'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/1/?bust=1496609195&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/1/?bust=1496609195&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/1/?bust=1496609195&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/1/?bust=1496609195'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/2/?bust=1497492133&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/2/?bust=1497492133&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/2/?bust=1497492133&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/2/?bust=1497492133'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/3/?bust=1497492133&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/3/?bust=1497492133&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/3/?bust=1497492133&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/3/?bust=1497492133'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/4/?bust=1497492134&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/4/?bust=1497492134&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/4/?bust=1497492134&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/4/?bust=1497492134'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/5/?bust=1514756909&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/5/?bust=1514756909&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/5/?bust=1514756909&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36068724/5/?bust=1514756909'}]",adopted,2018-03-06T02:53:44+0000,2016-08-27T05:33:27+0000,4.353,Wirehaired Terrier,,True,False,Apricot / Beige,,,True,True,,False,True,True,True,,info@missionpawsiblecc.org,361-277-1731,,,Corpus Christi,TX,78415,US,/v2/animals/36068724,/v2/types/dog,/v2/organizations/tx2094
36,36028868,TX1995,https://www.petfinder.com/dog/suzy-36028868/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Medium,Medium,[],Suzy,Suzy is a very friendly dog who is ready for a forever home. She has been great with other dogs...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/1/?bust=1472529106&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/1/?bust=1472529106&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/1/?bust=1472529106&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/1/?bust=1472529106'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/2/?bust=1472529107&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/2/?bust=1472529107&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/2/?bust=1472529107&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/2/?bust=1472529107'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/3/?bust=1472529107&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/3/?bust=1472529107&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/3/?bust=1472529107&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028868/3/?bust=1472529107'}]",adopted,2016-09-30T00:49:44+0000,2016-08-23T04:04:44+0000,90.2547,Border Collie,Beagle,True,False,"Tricolor (Brown, Black, & White)",,,True,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/36028868,/v2/types/dog,/v2/organizations/tx1995
37,36028857,TX1995,https://www.petfinder.com/dog/coco-36028857/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Small,Wire,[],Coco,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/1/?bust=1472530319&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/1/?bust=1472530319&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/1/?bust=1472530319&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/1/?bust=1472530319'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/2/?bust=1472530320&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/2/?bust=1472530320&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/2/?bust=1472530320&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/2/?bust=1472530320'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/3/?bust=1472530320&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/3/?bust=1472530320&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/3/?bust=1472530320&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028857/3/?bust=1472530320'}]",adopted,2016-10-25T13:13:08+0000,2016-08-23T04:02:01+0000,90.2547,Wire Fox Terrier,Skye Terrier,True,False,Red / Chestnut / Orange,White / Cream,,True,True,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/36028857,/v2/types/dog,/v2/organizations/tx1995
38,36028844,TX1995,https://www.petfinder.com/dog/austin-36028844/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Medium,Short,[],Austin,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/1/?bust=1472530869&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/1/?bust=1472530869&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/1/?bust=1472530869&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/1/?bust=1472530869'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/2/?bust=1472530870&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/2/?bust=1472530870&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/2/?bust=1472530870&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36028844/2/?bust=1472530870'}]",adopted,2016-09-30T00:49:51+0000,2016-08-23T03:58:38+0000,90.2547,American Staffordshire Terrier,,False,False,White / Cream,Red / Chestnut / Orange,,False,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/36028844,/v2/types/dog,/v2/organizations/tx1995
39,35852269,TX1995,https://www.petfinder.com/dog/paco-35852269/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Male,Small,Short,[],Paco,My name is Paco and I and a very friendly fellow. I would like to get sprung from this place...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/1/?bust=1470241634&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/1/?bust=1470241634&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/1/?bust=1470241634&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/1/?bust=1470241634'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/2/?bust=1470241635&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/2/?bust=1470241635&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/2/?bust=1470241635&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35852269/2/?bust=1470241635'}]",adopted,2016-08-09T16:21:49+0000,2016-08-03T16:27:14+0000,90.2547,Terrier,Chihuahua,True,False,Yellow / Tan / Blond / Fawn,White / Cream,,False,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/35852269,/v2/types/dog,/v2/organizations/tx1995
40,35705246,TX1995,https://www.petfinder.com/dog/big-red-35705246/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Male,Large,Long,[],Big Red,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/1/?bust=1468877687&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/1/?bust=1468877687&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/1/?bust=1468877687&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/1/?bust=1468877687'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/2/?bust=1468877688&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/2/?bust=1468877688&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/2/?bust=1468877688&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/2/?bust=1468877688'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/3/?bust=1468877688&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/3/?bust=1468877688&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/3/?bust=1468877688&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35705246/3/?bust=1468877688'}]",adopted,2016-07-23T13:55:24+0000,2016-07-18T21:34:47+0000,90.2547,Golden Retriever,,False,False,Golden,,,True,True,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/35705246,/v2/types/dog,/v2/organizations/tx1995
41,35632591,TX202,https://www.petfinder.com/dog/galahad-35632591/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Extra Large,Medium,[],Galahad,This guy will be a very large dog. He is just 8 - 9 months old and already about 70...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/1/?bust=1468183503&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/1/?bust=1468183503&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/1/?bust=1468183503&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/1/?bust=1468183503'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/2/?bust=1468183503&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/2/?bust=1468183503&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/2/?bust=1468183503&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35632591/2/?bust=1468183503'}]",adopted,2016-10-07T00:13:52+0000,2016-07-10T20:45:03+0000,47.3244,Rottweiler,Alaskan Malamute,True,False,Black,Yellow / Tan / Blond / Fawn,,True,True,,False,True,,,,Lindapaawagsnwhiskers@gmail.com,(361) 343-2613,,,Beeville,TX,78102,US,/v2/animals/35632591,/v2/types/dog,/v2/organizations/tx202
42,35571748,TX1995,https://www.petfinder.com/dog/jezebel-35571748/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Baby,Female,Small,Short,[],Jezebel,Super sweet and a bit shy.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/1/?bust=1467653907&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/1/?bust=1467653907&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/1/?bust=1467653907&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/1/?bust=1467653907'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/2/?bust=1467653907&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/2/?bust=1467653907&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/2/?bust=1467653907&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35571748/2/?bust=1467653907'}]",adopted,2016-07-18T15:21:57+0000,2016-07-04T17:38:27+0000,90.2547,Dachshund,,True,False,Black,Brown / Chocolate,,False,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/35571748,/v2/types/dog,/v2/organizations/tx1995
43,35552293,TX1995,https://www.petfinder.com/dog/lily-35552293/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Large,Medium,[],Lily,My name is Lily and I want to change my world. My children are grown and I am more than...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552293/1/?bust=1467420273&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552293/1/?bust=1467420273&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552293/1/?bust=1467420273&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552293/1/?bust=1467420273'}]",adopted,2016-08-28T16:20:08+0000,2016-07-02T00:44:33+0000,90.2547,Yellow Labrador Retriever,Black Mouth Cur,True,False,Yellow / Tan / Blond / Fawn,,,True,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/35552293,/v2/types/dog,/v2/organizations/tx1995
44,35552235,TX1995,https://www.petfinder.com/dog/terry-35552235/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Male,Small,Short,[],Terry,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552235/1/?bust=1467418889&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552235/1/?bust=1467418889&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552235/1/?bust=1467418889&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552235/1/?bust=1467418889'}]",adopted,2016-07-15T16:08:03+0000,2016-07-02T00:21:29+0000,90.2547,Rat Terrier,,True,False,Brown / Chocolate,,,True,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/35552235,/v2/types/dog,/v2/organizations/tx1995
45,35552191,TX1995,https://www.petfinder.com/dog/shaggy-35552191/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Large,Long,[],Shaggy,Super sweet and friendly dog and will make a lovely family pet. Enjoys his food!,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552191/1/?bust=1467418776&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552191/1/?bust=1467418776&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552191/1/?bust=1467418776&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552191/1/?bust=1467418776'}]",adopted,2016-07-04T17:38:54+0000,2016-07-02T00:19:36+0000,90.2547,Labrador Retriever,Shepherd,True,False,Black,,,False,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/35552191,/v2/types/dog,/v2/organizations/tx1995
46,35552167,TX1995,https://www.petfinder.com/dog/phoebe-35552167/tx/cuero/pet-adoptions-of-cuero-inc-tx1995/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Large,Medium,[],Phoebe,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552167/1/?bust=1467419075&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552167/1/?bust=1467419075&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552167/1/?bust=1467419075&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35552167/1/?bust=1467419075'}]",adopted,2016-10-25T13:12:55+0000,2016-07-02T00:16:08+0000,90.2547,Shepherd,Black Mouth Cur,True,False,Brown / Chocolate,,,False,False,,False,True,,,,petadoptionsofcuero@gmail.com,(361) 243-8550,407 U.S. 183 S,,Cuero,TX,77954,US,/v2/animals/35552167,/v2/types/dog,/v2/organizations/tx1995
